id,word,dialect,definitionEnglish,definitionNative,pos,domain,subdomain,exampleSentence1,exampleSentence1English,exampleSentence2,exampleSentence2English,additionalSentences,relatedWords,nounClass,verbExtensions,tamMarkers,register,audience,sourceType,provenance,copyright,dateCreated,createdBy
6l0iix4w8,OMUKAZI AINA ENDA TAIKARRA MULYANGO HAGATI,Mixed,Pregnant woman shouldn't sit in the middle of the door.,OMukazi aina Enda taikarra Mumulyango hagati.,V,,,Kwikarra omu mulyango hagati  kizira hali omukazi w'enda.,It is a taboo to the pregnant woman to sit in the Middle of the door.,Omukazi aina enda buli kintu kyoona ekyakora ayegendereeza.,A pregnant woman does every thing carefully. even sitting  any where is checked.,[],Emizizo.,,[],[],general,general,original_composition,,Project_License,2026-02-21 10:51:49.389+00,ruom6sfi4
6mgkzt2vt,MUHUMUZA,Mixed,,,ADJ,SPR,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:28:19.561+00,ruom6sfi4
6o73bca1g,Obujunanizibwa,Mixed,"Responsibility ",kuhikiriza,V,NAR,NAR-CHI,mwana wange ningoza obe nobujunanibwa bwokumanya ngu oine kusoma hatali kuzaana ohulire.,"my child, I want you to be knowing that your responsibility is to study, .but not playing.  Have you heard?",abaana abatwara obujunanizibwa bwokuhurra abazaire baabo bahangara.,"Children who takes responsibilities to listen to their parents, they leave longer.",[],"junanizibwa, ninjunanizibwa,bujunanizibwa",,[],"[""M-COND""]",general,general,original_composition,,Project_License,2026-02-17 17:59:03.719+00,7ldvwi8jh
6op2587s2,Kusura embaaho,Mixed,Lumbering,kutema emiti omubwingi noosaramu embaaho,V,ENV,,Obubatemere emiti bakampa amataagi nagacumbisa.,After cutting all the trees they gave me the branches for firewood.,Emiti yoona bakagiteema enkende zaburwa obubyaamo.,"After clearing the whole forest, the monkeys had no home.",[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 04:53:25.647+00,z7cmq5grs
6pkiqo00c,Irindiro eryomurugo,Mixed,Zoological park,erindiro lyebisoro eryorugo,N,ENV,,Abaana bagenda kutora ebisoro by'omurugo Entebbe.,The children always visit the zoo in Entebbe.,Obubagenzire Entebbe bakarora enziramira.,They saw a python when they visited the zoo.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-25 08:29:25.182+00,z7cmq5grs
6si3ntzy6,Bukama,Rutooro,Kingdom,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 07:54:10.083+00,7ldvwi8jh
6thv6n6hz,Omwaka,Rutooro,Year/Season,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 08:47:04.302+00,7ldvwi8jh
6u7zz07s1,Kalyota,Runyoro,Head of Princesses,Mukuru waBabiitokati,N,,,Kalyota  ahabwire abaBabiitokati balekereho kujwara empale,Head of Princesses advised the Princesses to stop to wear Trousers,Kalyota musangirege nakungana Nakahoza,I foung Kalyota quarreling with Kahoza,[],"Mukazi, Mubiitokati, Batebe",1,[],[],general,general,original_composition,"Original, Formal",Project_License,2026-02-16 13:12:17.003+00,ruom6sfi4
6uwhe8w4z,Kukingira,Mixed,blocking someone from entering,kutanga entahurizi,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 07:56:34.449+00,1lzzop9e4
6vzqzj46w,Obutunguru,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 14:16:02.503+00,7ldvwi8jh
6wos3v0qk,Abanyakwa,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
6xgq1z8f6,Endora,Mixed,Vision,Ekirooto,N,NAR,NAR-CHI,Nyine ekitekerezo kyokutandikaho ekitongole.,I have a vision to start an organization.,Ekirooto kyange kikahikiirra.,my vision was successful.,[],Endora,,[],[],general,general,original_composition,,Project_License,2026-02-24 04:03:32.174+00,7ldvwi8jh
6xylq6qnv,kuraranga,Mixed,"getting scattered ",kurarangya ebintu,ADJ,NAR,NAR-FOL,omwana asigire ebintu byona birarangire mukicumbiro,the child left every thing scattered in the kitchen,enkoko zirarangize oburo bwona harugali busaho kantu!!,the chickens left all the millet from the flat basket scattered!!,[],"ararangize,birarangire bararangire,zirarangire",,[],[],general,general,original_composition,,Project_License,2026-02-16 15:29:47.144+00,7ldvwi8jh
71dqdmfse,Kuyugya,Mixed,loosen,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:57:48.363+00,1lzzop9e4
72i0swigo,OKWIMUKYA,Mixed,,,N,POL,,,,,,[],"Hansi, kwemereza, kwimuka",,[],[],general,general,original_composition,,Project_License,2026-02-24 05:17:12.22+00,ruom6sfi4
73zecsq0r,Omucumbi,Mixed,cook,,N,EDU,,Twine omucumbi w'isomero omurungi.,We have a good school cook.,Omucumbi anyina obukugu bwingi.,The cook has a wide experience.,[],expert(mukugu),,[],[],general,general,original_composition,,Project_License,2026-02-19 13:23:20.877+00,wmqgng8ap
77cjtdw8w,Abasaana,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
78925p6jr,Enyama,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 13:43:19.239+00,7ldvwi8jh
78psda0j1,Amaarwa,Rutooro,"ALCAHOL ",AMAARWA,N,,,"AMAARWA g'okuswera bagenda nibanywaho, agaijwire tigaikirizibwa habwokutiina kubateeramu obutwa."," The Beer of marriage is not kept full, they drink a little as they move. ","AMAARWA gokuswera bagajunga bataaho omugusa guhikaho,",The Beer purposely  for Marriage is carefully prepared.,[],"Omwenge, ",,[],[],general,general,original_composition,,Project_License,2026-02-19 19:39:10.179+00,ruom6sfi4
79egzo9g4,Orwingi,Mixed,Door,Orukingyo,N,DLY,,Orwigi rukingire,The door is closed,Nkigwire orwigi,i have opened the door,[],EKikikiro(gate),,[],[],general,general,original_composition,,Project_License,2026-02-16 13:25:45.387+00,xv6uqkb9l
7c5rcyv63,KUJUZA,Mixed,Begging to reduce the Amount already Mentioned,Kukeehya omuhendo,V,,,Abagurusi ninsaba KUJUZA.,"Dear Elders , Am requesting you to reduce the amount.",KUJUZA emirundi nyingi  kikerereza omukoro kuhwa bwangu.,Requesting for consideration to reduce the amount delays the end of the function.,[],"Omukaaga, Enjugano, Obuswezi",,[],[],general,elders,original_composition,,Project_License,2026-02-20 04:02:37.039+00,ruom6sfi4
7cuyx4kdy,Ababiito,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
7dkbbc0ag,ADYERI,Mixed,Pet name,Mpaako,N,,," Adyeri mpaako yabantu boona  kandi emanyisa obwenda"," Adyeri is  given to all and its meaning is to be generous ","Adyeri  eba Mpaako yomucwezikati Kaikara ayagabaga omugisa ","ADYERI is associated with Kaikara the female Ruler during the  Rule of Bacwezi  she was believed to be the source of Blessings,",[],Empaako,,[],[],general,general,original_composition,,Project_License,2026-02-18 13:52:23.591+00,ruom6sfi4
7ea0u9bti,akatale,Mixed,Market(a place where people buy and sell goods),Itundiro ly'ebintu bini nambere abantu abatali bamulingo gumu bagura kandi batundira.,N,DLY,,Azindukire mukatale nyenkyara kugura ebyokulya.,She went to the market very early in the morning to buy food.,Habaire ebintu bingi mukatale n'abasubuzi nabo babaire baingi.,There was many goods in the market as well as many traders.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 13:16:24.78+00,1lzzop9e4
7eemsbxp9,Omuhogo,Mixed,Cassava,"Enduli zamuhogo
Manioc",N,DLY,,Leeta obuhunga bwamuhogo tucumbe.,Bring the cassava flour we cook.,Ninkusaba ohaate muhogo niyo tucumbe nebihimba.,I request you to peel cassava tubes and prepare it with beans.,[],"embali zamuhogo,",,[],[],general,general,original_composition,,Project_License,2026-02-21 08:41:29.917+00,7ldvwi8jh
7egzxanjn,Orugabu,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 15:24:46.591+00,7ldvwi8jh
7fhhd1b34,kutekaniza,Mixed,to arrange or organize,kutegeka rundi kutekaniza eka,V,NAR,,"otekanirize abatobato ekyokulya, obwire bwabo bwokubyama butakahikire balye.",organize food for children before their time to sleep goes down they eat.,oleke ntekanirize nyineeka ekyanyamusa atakagarukire kuruga hamulimo.,let me organize lunch for my husband before he comes back from work.,[],"tegeka,tekaniza, batekaniize",,[],[],general,general,original_composition,,Project_License,2026-02-17 02:09:19.069+00,7ldvwi8jh
7g6eds0l9,"AHABURA,",Mixed,,,ADJ,SPR,,,,,,[],"RUHANGA,",,[],[],general,general,original_composition,,Project_License,2026-02-23 08:28:41.029+00,ruom6sfi4
7glw0v6mc,Ekyobunabi,Mixed,"Prophecy ",oburangi,N,NAR,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-24 04:09:58.215+00,7ldvwi8jh
7if8aju42,akahuka,Mixed,coffee leaf rust,,V,AGR,,Haroho akahuka akarwaza amababi gomwani.,Coffee leaf rust affects coffee leaves.,Omwani ogurwaire guhoha enjuma.,Infected coffee berries affect the quality of coffee.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-22 14:03:04.713+00,wmqgng8ap
7kihorw5t,Ekyanzi,Mixed,Cultural milk jars,Ebyanzi,N,DLY,,Amata gaitirwe mubyanzi,The milk was stored in the jar,Ebyanzi bitirwe kubyecumira,The jars were smoked to preserve them,[],Enkongoro(small cultural milk jar meant for children),,[],[],general,general,original_composition,,Project_License,2026-02-16 15:55:25.559+00,xv6uqkb9l
7mgsbud6n,Engo,Mixed,lts a leopard," nyamaiswa/kinu ekisoro ky'omukisaka",N,NAR,NAR-ANI,"Engo nkoku egonza muno enyama ekamalirra eriire nanyinayo, amahano gaagwa","The leopard loves meat so much and ended up even eating the mother, what a sham. ",Engo yaruruma erozire wakame asigaize enyama yo tiine baitu habwobumu wakame yamuhaho enyama.,"The leopard  roaring after seeing the hare has meat and the leopard doesn't have but because of togetherness. ",[],"enyamaiswa, kisoro, ngo",9,[],[],instructional,general,original_composition,,Project_License,2026-02-16 07:18:57.834+00,7ldvwi8jh
7mj1u5whd,KIHOIRE,Mixed,,,N,SPR,,,,,,[],"Yesu,Okuhwa, Okugwisa, Okumaliriiza",,[],[],general,general,original_composition,,Project_License,2026-02-24 05:09:14.815+00,ruom6sfi4
7mv1vh29j,"KWESENGEREZA,",Mixed,,,V,SPR,,,,,,[],"RUHANGA, MUNTU,",,[],[],general,general,original_composition,,Project_License,2026-02-23 10:01:38.496+00,ruom6sfi4
7n33t1h1p,Obuhangaazi,Mixed,low death rate,abantu kutafa muno/abantu kwomeera emyaaka nyingi,N,ENV,,Ebyobwomeezi ebirungi nibikonyera kutafa muno.,Low death rate is due to god heath care facilities.,Okugema nokutangirayo endwaara nikikonyera abantu kutafa muno.,Vaccination and prevention of diseases causes low death rate.,[],"kwomeera, kuhangara(live a long life)",,[],[],general,general,original_composition,,Project_License,2026-02-23 07:52:41.987+00,z7cmq5grs
7ne1i1z55,Abagweeri,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
7nrc910x2,BAMARAIKA,Mixed,"Engels ",Abakwenda ba Ruhanga  abasomwa omu Baibuli.,N,SPR,,"Maraika Gabudyeri nuwe yarangire okuzaarwa kwa Yesu,",Engel Gabriel announced the coming of the Saviour Jesus.,"Abaliisa bakaroora Bamaraika, Yesu obuyazairwe.    ","Shepherds heard Engels speak on the day when Jesus was born. ",[],"Ruhanga,",,[],[],general,general,original_composition,,Project_License,2026-02-22 20:24:03.615+00,ruom6sfi4
7qphip6hd,Okuswagirra,Mixed,Hailing the King,kukugiza Omukama,V,CUL,,Kagumeho  Entale ya Tooro,Hail the Lion of Tooro,"Hangiriza Kasura banyuunya ",Long live the salt desired.,[],"Kukugiza, Kukubya, kuhaisaniza",,"[""V-REP""]",[],ceremonial,adults,cleaned_historical,,Project_License,2026-02-16 14:10:32.633+00,ruom6sfi4
7r6ekvsn7,Abazima,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
7swj4pghx,kutekamu,Mixed,to put,,V,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-17 02:33:52.269+00,7ldvwi8jh
7te138s4i,Obufunda,Mixed,narrowness,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:45:54.545+00,1lzzop9e4
7teyx62bs,kwesereka,Mixed,to hide,kwehugura,V,,,kwesereka rundi kusereka ekintu,to hide your self or to hide something,tweserekere hantu,we are hiding somewhere,[],"sereka,hugura",,[],[],general,general,original_composition,,Project_License,2026-02-17 08:41:15.148+00,7ldvwi8jh
7u39a7es8,Abasoka,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-18 14:00:32.505+00,ruom6sfi4
7uqphvnrj,AYEZA,Mixed,,,V,SPR,,,,,,[],"YESU, ABANTU, ESAGAMA,",,[],[],general,general,original_composition,,Project_License,2026-02-23 11:02:29.769+00,ruom6sfi4
7v0yoy45m,Enkuku,Mixed,Cow peas,,N,AGR,AGR-CRP,Enkuku kigambo kya Orunyoro.,Cow peas is a Runyoro word.,Enkuku zirimwa nka omukubi,Cow peas are grown for sauce.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 13:25:06.374+00,wmqgng8ap
7w3g6046b,Kwegesibwa,Mixed,Learning,,V,EDU,,Kwegesibwa kwa Bunyoro na Tooro kurungi.,Teaching in Bunyoro an in Tooro is good.,Kwegesibwa omu Bunyoro na Tooro nikwehuliza.,teaching in Bunyoro and Tooro makes one proud.,[],"Abanyakwegesibwe(those who are learned), twegesibwa ensobi( we learn by mistakes)",,[],[],general,general,original_composition,,Project_License,2026-02-18 09:48:36.344+00,wmqgng8ap
7wv0bswvp,KWEZIBWA,Mixed,"To be cleansed ",Kwihwaho omusango.,ADJ,SPR,,,,,,[],"Justification, Purify, Clean, ",,[],[],general,general,original_composition,,Project_License,2026-02-23 17:46:24.809+00,ruom6sfi4
7y0hk5fyq,Kwaliirra,Mixed,mulching,ebinyansi ebibalima mumusiri kutanga itaka kutwaarra amaizi.,V,ENV,,Akaliira orugojjorwe omwaata tigwamera bwangu.,He mulched his plantation which prevented quick growth of weeds.,Ebitooke bye akabyaliira nobunyansi nibizooka kurungi habwoku abamu amaizi.,The mulching retained the water in the plantation.,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 11:03:57.579+00,z7cmq5grs
7ylfqmpyr,Obubyamo,Mixed,Bed room,Ekikaro ky`okubyamamu,N,DLY,,Nagenda kubyama mukiisa,He is going to sleep in the bedroom,Nibagenda kutekaniza ekisiika hokumbyama,they are going to prepare the bedroom,[],"Ekitabu ky`okubyamamu(Bed), Ekisika",,[],[],general,general,original_composition,,Project_License,2026-02-16 15:02:43.931+00,xv6uqkb9l
80rr31myv,Hamusanga,Mixed,The front  space as you enter the Karuziika,"Orubaraza oruli mulyango gwa  Karuziika ",N,,,Omukama asingire ha Musanga najweka abanyorobe,The King is seated appointing chiefs,OMUSANGA Kikaaro kyemirwa omu Mukikaali.,Omusanga is a place where  rituals are performed in the Palace.,[],"Ekikaro kyemirwa,",,[],[],general,general,original_composition,,Project_License,2026-02-17 18:23:57.415+00,ruom6sfi4
81vh8ii2f,Rukirabasaija,Mixed,Kings Title,Omulemi arukukirayo,ADJ,CUL,CUL-ROY,Rukirabasaija omukama wa Bunyoro.,His Majesty the King of Bunyoro,Rukirabasaija,His Majesty the King King of Tooro,[],"Mukama, Mulemi, Mwebembezi",,[],[],general,general,original_composition,,Project_License,2026-02-17 01:02:42.147+00,ruom6sfi4
83zoqpdlr,Obusaalizi,Mixed,,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 11:48:36.699+00,1lzzop9e4
84lzkf7yt,kweraga,Mixed,To promise,kuraganiza,V,NAR,NAR-FOL,bamuraganiize nibaija sente kuzisindika.,they promised her that they will send the money.,ninyeraga ninyija kwija nyenkya obuharaaba hatabaireho kintu kyona.,i promise i will come tomorrow when not anything else happen.,[],"raganiza, werage",,[],"[""T-FUT-R""]",general,general,original_composition,,Project_License,2026-02-17 21:11:41.536+00,7ldvwi8jh
854m1mjj0,obuhole,Mixed,naughty,,N,ART,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:52:38.177+00,1lzzop9e4
85xfhejer,OKUBIHIRWA,Mixed,,,V,SPR,,,,,,[],"Kuziimbya,Kutabuka,",,[],[],general,general,original_composition,,Project_License,2026-02-24 05:56:58.507+00,ruom6sfi4
869i31c6n,Omunaabo,Mixed,"The Birth room of a king ",Eryogero nambere Omukama ayogera nokunaaba,N,,,Omukama ahasukire kara muno yagenda HAMUNAABO.,The king woke up early and went to bath room to bathe,Omukama aikaireyo muno ha MUNAABO,The King has delayed in the bath room,[],"Eryogero, Hakwogera",,[],[],general,general,original_composition,,Project_License,2026-02-18 01:09:15.292+00,ruom6sfi4
8cpdl962h,Ebisisani,Mixed,Pictures,,N,EDU,,Ebisusani ebyerangi.,Colored pics.,Ebisusani bisemeza.,Pictures look good.,[],"drawings, photos, cartoons, sketches.",,[],[],general,general,original_composition,,Project_License,2026-02-18 14:10:09.683+00,wmqgng8ap
8de0mymx8,Kusobora,Rutooro,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-19 13:43:54.359+00,7ldvwi8jh
8emyb3ib6,Enyuma,Mixed,"Behind ",mabegaho,V,NAR,NAR-CHI,enyuma oku haliyo enyamaiswa etaija kutwita twanguhe tutahe mwana wange nembuzi zikyali omukisaka.,"behind there is a wild animal, let us hurry and go home it might kill us my child, and even goats are still in the bush.","enyumaho nkabaganikizaaho oruganikyo rwa waizikya, nukwo nkaraire nimbiroota.","sometime back was telling you a story about waizikya(wild animal) I was dreaming about it the whole night. ",[],"hanyuma,enyumaho, ",,[],[],general,general,original_composition,,Project_License,2026-02-17 21:49:35.565+00,7ldvwi8jh
8eqeip21o,kuswara,Mixed,to be a shamed,"kuswara
",V,NAR,,baitu  toswaraho musaija iwe,but you man can't you be ashamed.,omusaija hanyama yokugwa  yasanga bamuroleriire yaswara.,"The man, after falling down and finding they are looking at him, got ashamed",[],"aswaire,baswaire,tuswaire,nswaire, oswaire",,[],[],general,general,original_composition,,Project_License,2026-02-17 10:50:03.299+00,7ldvwi8jh
8hbfiom4m,Baliisa,Mixed,they keep animals,,N,AGR,,Abatooro ba Mwenge baliisa ente.,The Batooro of Mwenge are mostly cattle keepers.,Abagungu ba Buliisa baliisa.,The Bagungu of Buliisa keep cattle.,[],balimi,,[],[],general,general,original_composition,,Project_License,2026-02-19 16:25:28.883+00,wmqgng8ap
8j2kaj9br,Kusebeka,Mixed,,,N,,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-21 15:13:22.611+00,7ldvwi8jh
8jkc5oqz5,Kurwana,Mixed,"The Fighting ","Kuhumirana/clashing
",V,NAR,NAR-FOL,Kurwana kuletaho kuhutaara abasaija bakarwanira omukazi ebyarugiremu ikakarra mbikutebeze.,"Men fights and injured themselves because of a woman, the outcome sit I tell you a story .","Omukuhutaara kwingi bakamalirirra mwirwarro,ekyokuhuniriza bakabateeka mukisiika osangwaho eriso bakukiimba ngana.","Through a lot of injuries, they ended up in hospital, surprisingly they were put in the same ward or room, imagine the way they were looking to each other.",[],Kusindikana,,[],[],general,general,original_composition,,Project_License,2026-02-19 14:09:48.581+00,7ldvwi8jh
8lj6bd3j0,Omwohi,Mixed,,,N,SPR,,,,,,[],"Sitaani,",,[],[],general,general,original_composition,,Project_License,2026-02-23 18:42:03.98+00,ruom6sfi4
8m05n49yd,EKIRAHIRO,Mixed,,,V,SPR,,,,,,[],"Okunihiza,",,[],[],general,general,original_composition,,Project_License,2026-02-24 06:27:40.292+00,ruom6sfi4
8me00kf5o,Najunanizibwa,Mixed,responsibility,,N,DLY,,,,,,[],,,[],[],general,general,original_composition,,Project_License,2026-02-23 13:56:16.621+00,1lzzop9e4
